name,latitude,longitude,address,tags
Blaze Pizza,41.875428,-87.6273838,"South State Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '513', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South State Street', 'amenity': 'restaurant', 'brand': 'Blaze Pizza', 'brand:wikidata': 'Q23016666', 'check_date': '2023-07-24', 'cuisine': 'pizza', 'name': 'Blaze Pizza'}"
Industry Ales,41.8786811,-87.6263301,"South Wabash Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '230', 'addr:postcode': '60604', 'addr:state': 'IL', 'addr:street': 'South Wabash Avenue', 'amenity': 'restaurant', 'name': 'Industry Ales', 'website': 'https://www.industryales.com'}"
Taco Rio,41.8878148,-87.6156494,"N/A, N/A","{'amenity': 'restaurant', 'check_date': '2023-07-26', 'cuisine': 'mexican', 'name': 'Taco Rio'}"
Roux,41.794795,-87.6005079,"East 55th Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1055', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 55th Street', 'amenity': 'restaurant', 'cuisine': 'southern', 'name': 'Roux', 'opening_hours': 'Tu-We 07:00-14:30, Th-Sa 07:00-21:00, Su 07:00-14:30', 'phone': '+1-773-770-4785', 'website': 'https://rouxdiner.com/'}"
Saucy Porka,41.8771492,-87.6350154,"South Franklin Street, N/A","{'addr:housenumber': '335', 'addr:street': 'South Franklin Street', 'amenity': 'restaurant', 'check_date': '2023-08-07', 'name': 'Saucy Porka'}"
Bereket,41.8771998,-87.6350065,"South Franklin Street, N/A","{'addr:housenumber': '333', 'addr:street': 'South Franklin Street', 'amenity': 'restaurant', 'check_date': '2023-08-07', 'cuisine': 'turkish', 'name': 'Bereket'}"
Bar Mar,41.8841002,-87.6372917,"North Wacker Drive, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '110', 'addr:postcode': '60606', 'addr:state': 'IL', 'addr:street': 'North Wacker Drive', 'amenity': 'restaurant', 'check_date': '2023-08-07', 'cuisine': 'seafood', 'name': 'Bar Mar'}"
Bazaar Meat,41.8839976,-87.6373114,"North Wacker Drive, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '110', 'addr:postcode': '60606', 'addr:state': 'IL', 'addr:street': 'North Wacker Drive', 'amenity': 'restaurant', 'check_date': '2023-08-07', 'name': 'Bazaar Meat'}"
Taureaux,41.8766346,-87.6329675,"West Van Buren Street, N/A","{'addr:housenumber': '155', 'addr:street': 'West Van Buren Street', 'amenity': 'restaurant', 'check_date': '2023-08-07', 'name': 'Taureaux'}"
Truth Be Told,41.7858327,-87.5949588,"East 60th Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1227', 'addr:postcode': '60637', 'addr:state': 'IL', 'addr:street': 'East 60th Street', 'amenity': 'restaurant', 'contact:facebook': 'https://www.facebook.com/truthbetoldtavern/', 'contact:instagram': 'https://www.instagram.com/truthbetoldtavern/', 'cuisine': 'british', 'name': 'Truth Be Told', 'opening_hours': 'Mo-Su,PH 07:00-22:00', 'outdoor_seating': 'yes', 'phone': '+1-872-315-1319', 'website': 'https://www.truthbetoldtavern.com/'}"
Lirica,41.8913163,-87.6019946,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Lirica'}"
Nando's,41.885575,-87.6241559,"North Michigan Avenue, Chicago","{'addr:city': 'Chicago', 'addr:postcode': '60601', 'addr:state': 'IL', 'addr:street': 'North Michigan Avenue', 'amenity': 'restaurant', 'brand': ""Nando's"", 'brand:wikidata': 'Q3472954', 'cuisine': 'chicken;portuguese', 'name': ""Nando's"", 'website': 'https://www.nandosperiperi.com/find/michigan-avenue/'}"
Kai Sushi,41.8930431,-87.6413441,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'sushi', 'name': 'Kai Sushi'}"
Sharks Fish & Chicken,41.8025724,-87.6071417,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Sharks Fish & Chicken'}"
Shang Noodle,41.8691366,-87.6256838,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'asian;chinese;noodles', 'name': 'Shang Noodle'}"
Ron of Japan,41.893524,-87.6212169,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Ron of Japan'}"
Nando's,41.8695171,-87.6324088,"South Delano Court, Chicago","{'addr:city': 'Chicago', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Delano Court', 'amenity': 'restaurant', 'brand': ""Nando's"", 'brand:wikidata': 'Q3472954', 'cuisine': 'chicken;portuguese', 'name': ""Nando's"", 'website': 'https://www.nandosperiperi.com/find/south-loop/'}"
Roti Mediterranean,41.8781151,-87.6255469,"N/A, N/A","{'amenity': 'restaurant', 'check_date': '2023-10-08', 'name': 'Roti Mediterranean'}"
IDOF,41.8783753,-87.6257048,"N/A, N/A","{'amenity': 'restaurant', 'check_date': '2023-10-08', 'name': 'IDOF'}"
Red Snapper,41.7998609,-87.5912337,"East 53rd Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1418', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 53rd Street', 'amenity': 'restaurant', 'cuisine': 'chicken;seafood;fish;fast_food', 'name': 'Red Snapper', 'phone': '+1-773-241-6666', 'website': 'https://www.redsnapperchicago.com/hyde-park/'}"
May Flower,41.8521374,-87.6318572,"South Wentworth Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2225', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Wentworth Avenue', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'May Flower'}"
Hing Kee,41.853892,-87.633808,"South Archer Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2140', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Archer Avenue', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Hing Kee', 'website': 'https://www.hingkeechinatown.com/'}"
De Rice,41.8097016,-87.6030587,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'asian', 'name': 'De Rice'}"
Art of Dosa,41.8796496,-87.6303471,"West Adams Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '72', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'West Adams Street', 'amenity': 'restaurant', 'cuisine': 'indian', 'diet:vegan': 'yes', 'name': 'Art of Dosa', 'website': 'https://revivalfoodhall.com/vendors/art-of-dosa'}"
Grand Palace,41.8453079,-87.6326696,"West 26th Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '225', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'West 26th Street', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Grand Palace', 'phone': '+13122253888'}"
Cafe Bionda,41.8558026,-87.6274085,"South State Street, N/A","{'addr:housenumber': '1924', 'addr:street': 'South State Street', 'amenity': 'restaurant', 'check_date': '2024-03-24', 'name': 'Cafe Bionda'}"
Greek Kitchen,41.8767321,-87.6338971,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'greek', 'name': 'Greek Kitchen'}"
Boni Vito Pizza,41.8767705,-87.6312248,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Boni Vito Pizza'}"
Osaka Sushi & Fresh Fruit Smoothies,41.8769062,-87.6245788,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'sushi', 'name': 'Osaka Sushi & Fresh Fruit Smoothies'}"
Lil' Ba-Ba-Reeba!,41.890426,-87.6309156,"North Clark Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '441', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'North Clark Street', 'amenity': 'restaurant', 'cuisine': 'tapas', 'diet:vegetarian': 'yes', 'name': ""Lil' Ba-Ba-Reeba!"", 'website': 'https://www.lilbabareeba.com'}"
Gibsons,41.8866391,-87.6396434,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'steak_house', 'name': 'Gibsons'}"
Jerk Yard,41.7996285,-87.5945339,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Jerk Yard'}"
Apolonia,41.8526394,-87.6235723,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'mediterranean', 'name': 'Apolonia', 'website': 'https://www.apoloniachicago.com/'}"
Habanero,41.882025,-87.639492,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'mexican', 'name': 'Habanero'}"
La Grande Boucherie Chicago,41.8902604,-87.6293784,"N/A, N/A","{'amenity': 'restaurant', 'name': 'La Grande Boucherie Chicago', 'opening_hours': 'Mo-Su 11:00-00:00'}"
Olio E Piu,41.8906028,-87.6293762,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Olio E Piu'}"
Jordyn's Soul Cafe,41.7996812,-87.5886023,"East 53rd Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1508', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 53rd Street', 'amenity': 'restaurant', 'name': ""Jordyn's Soul Cafe""}"
No Vacancy,41.8911615,-87.6338683,"North Wells Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '509', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'North Wells Street', 'amenity': 'restaurant', 'cuisine': 'american', 'name': 'No Vacancy', 'opening_hours': 'Mo 00:00-02:00; Tu 16:30-24:00; We-Fr 00:00-02:00, 16:30-24:00; Sa 00:00-02:00, 12:00-24:00; Su 00:00-03:00, 12:00-24:00', 'phone': '+1-312-500-6666', 'website': 'https://www.dontnvus.com/'}"
Roti,41.8859238,-87.6251855,"East Lake Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '80', 'addr:postcode': '60601', 'addr:state': 'IL', 'addr:street': 'East Lake Street', 'amenity': 'restaurant', 'cuisine': 'greek', 'name': 'Roti', 'phone': '+13128588190', 'website': 'https://roti.com/'}"
Thai Spoon and Sushi,41.8742865,-87.6258048,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'sushi', 'name': 'Thai Spoon and Sushi'}"
Grant Park Bistro,41.8716162,-87.6244729,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Grant Park Bistro'}"
AO Hawaiian Hideout,41.8652058,-87.6255408,"South Wabash Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1315', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Wabash Avenue', 'amenity': 'restaurant', 'cuisine': 'hawaiian', 'name': 'AO Hawaiian Hideout', 'phone': '+13126621100', 'website': 'https://www.aohawaiianhideout.com/'}"
Naf Naf Grill,41.8659123,-87.6401914,"South Canal Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1248', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'South Canal Street', 'amenity': 'restaurant', 'branch': 'South Loop', 'brand': 'Naf Naf Grill', 'brand:wikidata': 'Q111901442', 'cuisine': 'middle_eastern', 'name': 'Naf Naf Grill', 'opening_hours': 'Mo-Su 10:30-22:00', 'phone': '+1-312-265-0109', 'website': 'https://www.nafnafgrill.com/locations/illinois/south-loop/'}"
Shoo Loong Kan,41.8526392,-87.6318274,"South Wentworth Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2201', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Wentworth Avenue', 'addr:unit': '1', 'amenity': 'restaurant', 'brand': '小龙坎火锅', 'brand:en': 'XiaoLongKan', 'brand:wikidata': 'Q108212427', 'brand:zh': '小龙坎火锅', 'cuisine': 'chinese;hot_pot', 'name': 'Shoo Loong Kan', 'name:en': 'Shoo Loong Kan', 'name:zh': '小龙坎火锅', 'website': 'https://hotpotchicago.com/'}"
Daebak,41.8547712,-87.632573,"N/A, N/A","{'amenity': 'restaurant', 'branch': 'Chinatown', 'cuisine': 'korean', 'name': 'Daebak', 'name:kr': '대박', 'website': 'https://www.daebakchinatown.com/'}"
So Gong Dong Korean Tofu & BBQ,41.8546697,-87.6326695,"N/A, N/A","{'amenity': 'restaurant', 'branch': 'Chinatown', 'cuisine': 'korean', 'name': 'So Gong Dong Korean Tofu & BBQ', 'website': 'https://www.sgdrestaurant.com/'}"
Schneider Deli,41.8925368,-87.6328426,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Schneider Deli'}"
Chicago Brewhouse,41.8872817,-87.6271005,"Chicago Riverwalk, N/A","{'addr:housenumber': '31', 'addr:street': 'Chicago Riverwalk', 'amenity': 'restaurant', 'cuisine': 'american', 'description': 'Serves food, craft beers, and other drinks on the Chicago Riverwalk', 'email': 'events@vaughanhospitality.com', 'name': 'Chicago Brewhouse', 'opening_hours': 'Mo-Su 11:00-23:00', 'phone': '+1 312-877-5766', 'website': 'https://chicagobrewhouse.com/', 'wheelchair': 'yes'}"
Jamaican Jerk King,41.8311848,-87.62142,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Jamaican Jerk King'}"
Ceres Cafe,41.8778674,-87.6320417,"West Jackson Boulevard, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '141', 'addr:postcode': '60604', 'addr:state': 'IL', 'addr:street': 'West Jackson Boulevard', 'amenity': 'restaurant', 'cuisine': 'american', 'name': 'Ceres Cafe', 'website': 'https://www.cerescafechicago.com/'}"
Noyane,41.8939744,-87.6251175,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Noyane'}"
312 Fish Market,41.8543942,-87.6412288,"South Jefferson Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2105', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Jefferson Street', 'addr:street:name': 'Jefferson', 'addr:street:prefix': 'South', 'addr:street:type': 'Street', 'amenity': 'restaurant', 'cuisine': 'sushi', 'level': '1', 'name': '312 Fish Market', 'opening_hours': 'Th-Tu 11:00-21:00', 'phone': '+1-872-222-7288', 'website': 'http://312fishmarket.com/'}"
